Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty ,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category,Dates In Month
4894,CA-2013-135776,12-24-2013,12-31-2013,7.00,Valid Date,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,$227.28,2,0.00%,$2.27,1.00%,$113.64,$1.14,West Washington,Storage - (Office Supplies),12-01-13
4895,CA-2013-135776,12-24-2013,12-31-2013,7.00,Valid Date,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$47.90,1,0.00%,$22.99,48.00%,$47.90,$22.99,West Washington,Paper - (Office Supplies),12-01-13
4896,CA-2013-135776,12-24-2013,12-31-2013,7.00,Valid Date,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-EN-10004773,Office Supplies,Envelopes,Staples,$61.96,2,0.00%,$30.36,49.00%,$30.98,$15.18,West Washington,Envelopes - (Office Supplies),12-01-13
4897,CA-2013-135776,12-24-2013,12-31-2013,7.00,Valid Date,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","$1,117.92",4,0.00%,$55.90,5.00%,$279.48,$13.97,West Washington,Storage - (Office Supplies),12-01-13
4898,US-2011-122021,10-15-2011,10-17-2011,2.00,Valid Date,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,$183.37,2,30.00%,-$7.86,-4.29%,$91.69,-$3.93,East Ohio,Chairs - (Furniture),10-01-11
4899,US-2011-122021,10-15-2011,10-17-2011,2.00,Valid Date,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,$7.97,2,20.00%,$2.89,36.25%,$3.98,$1.44,East Ohio,Paper - (Office Supplies),10-01-11
4900,CA-2013-130484,08-23-2013,08-28-2013,5.00,Valid Date,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$26.35,8,70.00%,-$18.45,-70.00%,$3.29,-$2.31,West Oregon,Binders - (Office Supplies),08-01-13
4901,CA-2014-120936,12-18-2014,12-22-2014,4.00,Valid Date,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,$481.32,4,0.00%,$125.14,26.00%,$120.33,$31.29,West California,Storage - (Office Supplies),12-01-14
4902,CA-2014-120936,12-18-2014,12-22-2014,4.00,Valid Date,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,$13.98,1,0.00%,$3.63,26.00%,$13.98,$3.63,West California,Supplies - (Office Supplies),12-01-14
4903,CA-2014-110884,08-03-2014,03-13-2014,-143.00,Invalid Date,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,$25.92,6,20.00%,$9.07,35.00%,$4.32,$1.51,East New York,Binders - (Office Supplies),08-01-14
4904,CA-2014-110884,08-03-2014,03-13-2014,-143.00,Invalid Date,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$91.59,3,0.00%,$42.13,46.00%,$30.53,$14.04,East New York,Labels - (Office Supplies),08-01-14
4905,US-2011-161613,01-12-2011,03-12-2011,59.00,Valid Date,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$674.06,3,30.00%,-$19.26,-2.86%,$224.69,-$6.42,Central Texas,Chairs - (Furniture),01-01-11
4906,US-2011-146353,10-14-2011,10-16-2011,2.00,Valid Date,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,$22.92,4,0.00%,$11.00,48.00%,$5.73,$2.75,East New Hampshire,Binders - (Office Supplies),10-01-11
4907,US-2011-146353,10-14-2011,10-16-2011,2.00,Valid Date,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,$269.90,5,0.00%,$16.19,6.00%,$53.98,$3.24,East New Hampshire,Storage - (Office Supplies),10-01-11
4908,CA-2011-133809,11-18-2011,11-23-2011,5.00,Valid Date,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$11.81,8,70.00%,-$8.66,-73.33%,$1.48,-$1.08,East Ohio,Binders - (Office Supplies),11-01-11
4909,CA-2011-133809,11-18-2011,11-23-2011,5.00,Valid Date,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,$9.59,2,40.00%,-$2.08,-21.67%,$4.79,-$1.04,East Ohio,Phones - (Technology),11-01-11
4910,CA-2014-127306,01-15-2014,01-19-2014,4.00,Valid Date,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",$18.34,3,20.00%,$6.65,36.25%,$6.11,$2.22,South Tennessee,Envelopes - (Office Supplies),01-01-14
4911,CA-2014-127306,01-15-2014,01-19-2014,4.00,Valid Date,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,$36.29,7,20.00%,$12.70,35.00%,$5.18,$1.81,South Tennessee,Paper - (Office Supplies),01-01-14
4912,CA-2014-127306,01-15-2014,01-19-2014,4.00,Valid Date,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,$111.98,2,20.00%,$7.00,6.25%,$55.99,$3.50,South Tennessee,Phones - (Technology),01-01-14
4913,CA-2014-127306,01-15-2014,01-19-2014,4.00,Valid Date,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,$5.97,5,70.00%,-$4.58,-76.67%,$1.19,-$0.92,South Tennessee,Binders - (Office Supplies),01-01-14
4914,CA-2014-127306,01-15-2014,01-19-2014,4.00,Valid Date,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$2.51,2,70.00%,-$1.84,-73.33%,$1.25,-$0.92,South Tennessee,Binders - (Office Supplies),01-01-14
4915,CA-2012-161830,09-24-2012,09-26-2012,2.00,Valid Date,Second Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",$35.96,2,0.00%,$10.43,29.00%,$17.98,$5.21,West Washington,Art - (Office Supplies),09-01-12
4916,CA-2012-161830,09-24-2012,09-26-2012,2.00,Valid Date,Second Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$14.95,3,20.00%,$5.42,36.25%,$4.98,$1.81,West Washington,Binders - (Office Supplies),09-01-12
4917,CA-2014-163125,10-10-2014,12-10-2014,61.00,Valid Date,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$67.14,7,20.00%,$5.88,8.75%,$9.59,$0.84,Central Texas,Art - (Office Supplies),10-01-14
4918,CA-2014-163125,10-10-2014,12-10-2014,61.00,Valid Date,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,$254.06,3,30.00%,-$32.66,-12.86%,$84.69,-$10.89,Central Texas,Chairs - (Furniture),10-01-14
4919,CA-2013-160304,02-01-2013,07-01-2013,150.00,Valid Date,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$173.94,3,0.00%,$38.27,22.00%,$57.98,$12.76,East Maryland,Bookcases - (Furniture),02-01-13
4920,CA-2013-160304,02-01-2013,07-01-2013,150.00,Valid Date,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,$231.98,2,0.00%,$67.27,29.00%,$115.99,$33.64,East Maryland,Phones - (Technology),02-01-13
4921,CA-2014-101728,08-20-2014,08-24-2014,4.00,Valid Date,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,$2.30,2,80.00%,-$3.90,-170.00%,$1.15,-$1.95,Central Illinois,Binders - (Office Supplies),08-01-14
4922,CA-2014-114055,12-26-2014,12-30-2014,4.00,Valid Date,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,$96.08,2,0.00%,$46.12,48.00%,$48.04,$23.06,South Alabama,Paper - (Office Supplies),12-01-14
4923,CA-2014-114055,12-26-2014,12-30-2014,4.00,Valid Date,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,$3.62,2,0.00%,$1.19,33.00%,$1.81,$0.60,South Alabama,Fasteners - (Office Supplies),12-01-14
4924,CA-2014-114055,12-26-2014,12-30-2014,4.00,Valid Date,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,$629.10,6,0.00%,$301.97,48.00%,$104.85,$50.33,South Alabama,Paper - (Office Supplies),12-01-14
4925,CA-2014-114055,12-26-2014,12-30-2014,4.00,Valid Date,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,$90.48,2,0.00%,$23.52,26.00%,$45.24,$11.76,South Alabama,Phones - (Technology),12-01-14
4926,CA-2014-126438,11-09-2014,09-14-2014,-56.00,Invalid Date,First Class,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$14.88,2,0.00%,$3.72,25.00%,$7.44,$1.86,East Massachusetts,Art - (Office Supplies),11-01-14
4927,CA-2014-117653,10-20-2014,10-24-2014,4.00,Valid Date,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$91.28,1,50.00%,-$67.54,-74.00%,$91.28,-$67.54,Central Illinois,Tables - (Furniture),10-01-14
4928,CA-2014-143245,02-12-2014,07-12-2014,150.00,Valid Date,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,$19.44,3,0.00%,$9.33,48.00%,$6.48,$3.11,East Connecticut,Paper - (Office Supplies),02-01-14
4929,CA-2014-143245,02-12-2014,07-12-2014,150.00,Valid Date,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,$897.15,3,0.00%,$251.20,28.00%,$299.05,$83.73,East Connecticut,Chairs - (Furniture),02-01-14
4930,US-2011-138828,02-09-2011,03-09-2011,28.00,Valid Date,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,$57.75,5,0.00%,$16.17,28.00%,$11.55,$3.23,East New York,Art - (Office Supplies),02-01-11
4931,US-2011-138828,02-09-2011,03-09-2011,28.00,Valid Date,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000349,Office Supplies,Paper,Staples,$14.94,3,0.00%,$7.02,47.00%,$4.98,$2.34,East New York,Paper - (Office Supplies),02-01-11
4932,CA-2014-143651,03-26-2014,03-31-2014,5.00,Valid Date,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,$23.10,2,0.00%,$6.93,30.00%,$11.55,$3.47,West Washington,Art - (Office Supplies),03-01-14
4933,CA-2012-106978,09-28-2012,04-10-2012,-171.00,Invalid Date,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",$12.54,1,20.00%,$4.23,33.75%,$12.54,$4.23,West Colorado,Envelopes - (Office Supplies),09-01-12
4934,CA-2012-106978,09-28-2012,04-10-2012,-171.00,Invalid Date,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$1.08,2,70.00%,-$0.79,-73.33%,$0.54,-$0.40,West Colorado,Binders - (Office Supplies),09-01-12
4935,CA-2012-106978,09-28-2012,04-10-2012,-171.00,Invalid Date,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,$4.51,3,20.00%,$0.85,18.75%,$1.50,$0.28,West Colorado,Fasteners - (Office Supplies),09-01-12
4936,CA-2012-155124,03-15-2012,03-21-2012,6.00,Valid Date,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",$16.78,3,20.00%,$1.68,10.00%,$5.59,$0.56,West Utah,Phones - (Technology),03-01-12
4937,CA-2014-150931,07-01-2014,01-14-2014,-168.00,Invalid Date,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$33.74,7,0.00%,$15.52,46.00%,$4.82,$2.22,South Alabama,Binders - (Office Supplies),07-01-14
4938,CA-2011-157147,01-14-2011,01-19-2011,5.00,Valid Date,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,"$1,325.85",5,0.00%,$238.65,18.00%,$265.17,$47.73,West California,Storage - (Office Supplies),01-01-11
4939,CA-2011-157147,01-14-2011,01-19-2011,5.00,Valid Date,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$334.00,3,15.00%,$3.93,1.18%,$111.33,$1.31,West California,Bookcases - (Furniture),01-01-11
4940,CA-2011-157147,01-14-2011,01-19-2011,5.00,Valid Date,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,$19.90,5,0.00%,$6.57,33.00%,$3.98,$1.31,West California,Art - (Office Supplies),01-01-11
4941,CA-2012-156482,06-02-2012,02-13-2012,-110.00,Invalid Date,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"$1,268.82",9,0.00%,$266.45,21.00%,$140.98,$29.61,East Delaware,Chairs - (Furniture),06-01-12
4942,CA-2012-156482,06-02-2012,02-13-2012,-110.00,Invalid Date,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",$283.92,4,0.00%,$82.34,29.00%,$70.98,$20.58,East Delaware,Bookcases - (Furniture),06-01-12
4943,CA-2012-156482,06-02-2012,02-13-2012,-110.00,Invalid Date,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,$5.68,2,0.00%,$1.76,31.00%,$2.84,$0.88,East Delaware,Art - (Office Supplies),06-01-12
4944,CA-2014-106782,12-22-2014,12-28-2014,6.00,Valid Date,Standard Class,LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,$375.34,1,0.00%,$18.77,5.00%,$375.34,$18.77,Central Indiana,Storage - (Office Supplies),12-01-14
4945,CA-2013-151372,06-09-2013,07-09-2013,30.00,Valid Date,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,$96.08,2,0.00%,$46.12,48.00%,$48.04,$23.06,West California,Paper - (Office Supplies),06-01-13
4946,CA-2013-151372,06-09-2013,07-09-2013,30.00,Valid Date,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$11.68,2,20.00%,$3.94,33.75%,$5.84,$1.97,West California,Binders - (Office Supplies),06-01-13
4947,CA-2013-151372,06-09-2013,07-09-2013,30.00,Valid Date,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,$4.36,2,0.00%,$1.79,41.00%,$2.18,$0.89,West California,Fasteners - (Office Supplies),06-01-13
4948,CA-2011-102085,04-10-2011,09-10-2011,153.00,Valid Date,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,$29.24,4,0.00%,$13.74,47.00%,$7.31,$3.44,West Washington,Labels - (Office Supplies),04-01-11
4949,CA-2014-107125,11-28-2014,03-12-2014,-261.00,Invalid Date,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$117.49,7,20.00%,$41.12,35.00%,$16.78,$5.87,West California,Binders - (Office Supplies),11-01-14
4950,CA-2014-107125,11-28-2014,03-12-2014,-261.00,Invalid Date,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,$18.84,3,0.00%,$6.03,32.00%,$6.28,$2.01,West California,Furnishings - (Furniture),11-01-14
4951,CA-2013-125815,10-29-2013,02-11-2013,-260.00,Invalid Date,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,$12.42,3,0.00%,$5.22,42.00%,$4.14,$1.74,East New York,Art - (Office Supplies),10-01-13
4952,CA-2012-144190,09-06-2012,06-13-2012,-85.00,Invalid Date,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,$12.96,2,0.00%,$6.22,48.00%,$6.48,$3.11,Central Michigan,Paper - (Office Supplies),09-01-12
4953,CA-2014-117926,09-12-2014,12-13-2014,92.00,Valid Date,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,$69.48,1,0.00%,$20.84,30.00%,$69.48,$20.84,West California,Appliances - (Office Supplies),09-01-14
4954,CA-2012-153906,03-16-2012,03-20-2012,4.00,Valid Date,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,$85.90,2,0.00%,$2.58,3.00%,$42.95,$1.29,East New York,Phones - (Technology),03-01-12
4955,CA-2011-160262,09-06-2011,06-13-2011,-85.00,Invalid Date,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,$18.06,7,0.00%,$4.70,26.00%,$2.58,$0.67,West Nevada,Art - (Office Supplies),09-01-11
4956,CA-2011-160262,09-06-2011,06-13-2011,-85.00,Invalid Date,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,$79.14,3,0.00%,$36.40,46.00%,$26.38,$12.13,West Nevada,Paper - (Office Supplies),09-01-11
